,q05cell_abundance_w_sf_Astro,q05cell_abundance_w_sf_Endo,q05cell_abundance_w_sf_Excitatory L2/3,q05cell_abundance_w_sf_Excitatory L4,q05cell_abundance_w_sf_Excitatory L5,q05cell_abundance_w_sf_Excitatory L6,q05cell_abundance_w_sf_Inhibitory Other,q05cell_abundance_w_sf_Inhibitory Pvalb,q05cell_abundance_w_sf_Inhibitory Sst,q05cell_abundance_w_sf_Inhibitory Vip,q05cell_abundance_w_sf_Micro,q05cell_abundance_w_sf_Neuron Other,q05cell_abundance_w_sf_Olig,q05cell_abundance_w_sf_Other,q05cell_abundance_w_sf_Smc
105,4.081079292297363,0.19858500882983207,4.508213353157044,4.57095353603363,1.5760574400424958,2.8505310297012327,4.592616677284241,1.6970379412174226,3.403895616531372,1.2897311866283416,0.7077151298522949,1.847953873872757,0.09376230873167515,0.16221578940749168,0.9826911181211472
106,3.1708670616149903,0.3363112345337868,3.410512149333954,4.314733028411865,1.4447392344474792,2.0773697018623354,3.46076123714447,1.7669039487838745,2.3141855359077455,0.6915384948253632,0.6991157591342926,0.9918169677257538,0.08303057476878166,0.09870795756578446,0.9275308758020401
107,3.6141551733016968,0.5149723321199418,6.117559957504272,6.342510151863098,1.4424627661705016,2.757307600975037,4.201496124267578,1.5297363340854644,2.6055882930755616,1.2086900472640991,0.7166274309158325,1.1440920948982238,0.11678739003837109,0.24072107672691345,0.9697433292865754
108,3.965920352935791,0.36254892200231553,6.1172802448272705,3.0336689233779905,1.2368576645851135,2.958791697025299,4.4091215372085575,1.420336765050888,3.230695700645447,1.5252315998077393,0.2742490455508232,1.9827445924282074,0.16662888377904891,0.2680616587400436,0.9570928990840912
109,2.5331897735595703,0.5440377414226532,5.854557514190674,2.773614537715912,1.4194217503070832,2.560885751247406,3.3574140667915344,1.459169191122055,3.050694966316223,1.2585562348365784,0.32725732028484344,1.5686231017112733,0.09622676335275174,0.2439785197377205,0.7945863425731658
110,2.5061145424842834,0.6517829477787018,8.073661184310913,2.6124647736549376,1.5035224556922913,3.0331954956054688,4.538508796691895,1.5457418620586396,2.772738742828369,2.2342584490776063,0.5737399816513061,1.660494589805603,0.2719975456595421,0.4259887427091599,0.8936549395322799
111,1.6996504426002503,0.12199587523937225,3.9373647570610046,0.8316518515348434,0.8026499062776565,1.5512968301773071,2.491541397571564,0.5956129342317581,2.0099655866622923,0.7171791583299637,0.35809718519449235,0.7793981343507767,0.058420803770422934,0.2254531167447567,0.44807404875755313
112,3.858863091468811,1.1408440887928009,1.7350007534027099,1.158698606491089,0.5798448204994202,1.753087329864502,1.9085137128829956,0.7561802417039871,1.1903500378131866,0.7730660289525986,0.1618259146809578,0.6761005610227585,0.15315827801823617,0.3661708489060402,0.43506726175546645
113,1.0747139632701874,0.2764170587062836,0.5795819610357285,0.17820279225707053,0.3757489398121834,0.6122818171977997,1.1132824897766114,1.0153126180171967,0.752788758277893,0.17696963027119636,0.19769866541028022,0.31202456504106524,0.003506906260736287,0.0456820884719491,0.10719489641487598
114,4.160428857803344,0.05462087262421847,0.7324787676334381,0.38726554363965987,0.6236210823059082,0.6215494811534882,1.3379516184329987,0.7120356231927871,1.0585059940814971,0.5968277752399445,0.08946436755359173,0.5945656090974808,0.9773471742868424,0.213616668432951,0.2535117968916893
115,1.4266982614994048,0.15136138200759888,0.39235554039478304,0.43161510974168776,0.40073930025100707,0.47542998045682905,1.2004021167755128,0.5442702800035477,0.5644680351018906,0.40460506081581116,0.009878160152584315,0.5019430637359619,1.5601787924766541,0.10001082681119441,0.22477180659770965
116,1.1369673311710358,0.42652062326669693,1.3496825397014618,0.9545300781726838,0.7257641553878784,2.8269292950630187,1.5647721648216248,0.4958104372024536,1.069311374425888,0.4444713175296784,0.13162405490875245,0.8356494843959809,0.6021322786808014,0.14433773159980773,0.48162263333797456
117,2.3412140607833862,0.35090274810791017,3.904406654834747,2.358117198944092,2.038326585292816,5.840673351287842,3.1945621848106387,0.9290320426225662,2.1133098006248474,1.1142434358596802,0.16841930150985718,1.658208179473877,0.5607909321784973,0.1479668974876404,1.0476031303405762
118,2.720724856853485,0.2075168751180172,3.872951829433441,1.9091736137866975,1.797108906507492,5.675313687324524,3.0078523993492126,1.113056832551956,1.7414235293865203,1.1737436830997467,0.29543785750865936,1.5081603229045868,0.17887237444519996,0.16852176040410996,0.9395735949277878
119,2.3945435285568237,0.3876596286892891,3.752888321876526,1.3463271379470825,1.0807799816131591,3.8463645577430725,2.485818016529083,0.6369887173175812,1.7876411736011506,1.0610940396785735,0.41808855533599854,1.2907831013202666,0.18525462299585344,0.144677472114563,0.46513400673866273
120,2.35588082075119,0.2593022629618645,1.3263943135738372,0.8847267091274261,1.4567559361457825,1.8511150300502777,2.2166468858718873,1.1749831318855286,1.8538348734378816,0.9125604778528214,0.32231978625059127,0.8856992542743682,0.8805468916893006,0.11034927144646645,0.2261848233640194
121,2.5324024319648744,0.3231901988387108,2.6873517751693727,1.395851331949234,2.550118458271027,3.532693552970886,4.297737264633179,3.119190502166748,2.4170450448989866,1.1314830720424651,0.4582081690430641,1.9053896725177766,0.29205831289291384,0.17265407592058182,0.6080300807952881
122,3.672889935970306,0.33983851224184036,4.475549030303955,3.7412190794944764,2.935192370414734,3.1750734210014344,4.503511667251587,1.0074999809265137,3.1177025556564333,1.3455516993999481,0.733301705121994,1.2304280936717986,0.15769596844911576,0.25919707417488097,0.7930070906877518
123,3.4075267195701597,0.22706655636429787,2.1926594018936156,3.968059074878693,0.9668674170970917,1.4114534616470338,2.915925920009613,0.9591565281152725,1.1523245334625245,0.6124853879213333,0.42217878848314283,1.0562045931816102,0.22464155703783037,0.1849725790321827,0.32406542301177976
124,2.764427626132965,0.12966229468584062,2.3633742213249205,2.68911726474762,1.105050927400589,1.7115350544452668,1.873772954940796,1.0390012562274933,1.8410561203956604,0.8660066872835159,0.08747843131422997,1.2559976935386659,0.2857850730419159,0.19571274369955063,0.4996309638023376
125,3.040181040763855,0.3136125296354294,7.395210027694702,3.7791537404060365,1.9592976212501525,2.8651081562042235,3.4996790885925293,1.0320218205451965,2.9546928644180297,1.2037929594516754,0.6107219457626343,1.1744314312934876,0.23013516515493393,0.2974297165870667,0.6110578835010528
126,1.5151399552822113,0.40477474331855773,2.708148729801178,1.2961427330970765,0.5109870195388794,1.0670087158679962,1.7276665925979615,0.6979995846748352,1.6085601925849915,0.816121244430542,0.06448782347142697,0.8034469664096833,0.13606513887643815,0.15657909512519835,0.34580490589141843
127,2.895220947265625,0.42143536508083346,3.6902080297470095,1.090729397535324,1.5388524293899537,2.309399700164795,3.2423652529716493,1.718043714761734,1.9043668687343598,0.9990559577941894,0.2799984082579613,1.4307743191719056,0.028773902356624605,0.2381624273955822,0.7206188768148423
128,4.573930191993713,0.5167972832918167,5.430708956718445,2.5345979809761046,1.0920996487140655,2.812458574771881,4.5281630754470825,1.1932559192180634,2.415466833114624,1.4329176902770997,0.4292000398039818,2.0688083291053774,0.13776689469814302,0.30520602464675906,1.181172376871109
129,2.3376309990882875,0.1897485598921776,3.7879382729530335,1.451289749145508,0.8785039275884629,1.748070752620697,2.9017617464065553,0.5501887232065201,1.964517557621002,0.8821695059537887,0.6453216880559921,0.8542509496212006,0.06487031131982804,0.058890928886830805,0.4365020230412483
