,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Inh_L1_2_PVALB_CDK20,,0.6367270839513599,0.5816288351656644,,0.6850229522762511,0.7568479280509389,0.6077563023243685,0.7048661350923342,,0.8202551462418058,1
Inh_L1_2_SST_CCNJL,0.3079725145577447,0.5851718137072306,0.5823450238090978,,0.6150825381055577,0.6171735251837948,0.6522667250726708,0.7623273699604854,,0.8082423971466275,1
Inh_L1_2_SST_CLIC6,0.5317662356015503,0.7074272983936355,0.5992321865901056,0.7446602965640126,0.6911871838287394,0.7556542579662673,0.7332726668557709,0.7269590692692895,,0.8149085385245738,1
Inh_L1_2_SST_PRRT4,0.46174244096542016,0.5467192239980193,0.6042578773955063,,0.6082164760133225,0.5332114221434904,0.5437820746003408,0.695280210384875,,0.8187870117260383,1
Inh_L1_2_VIP_EXPH5,0.2985097248797192,0.5036539075809817,0.36926739081612536,0.6954819399401635,0.4572540074582789,0.37628034538986466,0.7554680046760018,0.4855807811662321,,0.7874209502740683,1
Inh_L1_2_VIP_HTR3A,,,,,,,,,,,1
Inh_L1_2_VIP_PTGER3,,0.675731213666826,0.5360261720318225,,0.6677540490828205,0.8001320559218883,0.5856106296554808,0.7183918290497687,,0.8211931254912385,1
Inh_L1_2_VIP_SCML4,,0.6210622442939487,0.6879013611077286,,0.5980349303853953,0.7305494915361512,,0.6774870887536047,,0.8219579773583011,1
Inh_L1_2_VIP_WNT4,,0.724721842327167,0.770124257037104,,0.6025209815221003,0.7796656491296443,0.3930581961863757,0.7945354889733884,,0.8298579856958855,1
Inh_L1_3_SST_FAM20A,0.4398869100911857,0.5982956838355915,0.5594780984861255,0.7272950165388242,0.5719258722217312,0.4837239634102074,,0.7385042796846626,,0.7820719625656932,1
Inh_L1_3_VIP_CBLN1,0.32701563588859345,0.6113346528817719,0.5235283396902902,0.6509230965669851,0.620296116327282,0.5830859234748986,0.6234798624229024,0.5581627481841571,,0.8055725126978284,1
Inh_L1_3_VIP_CHRNA2,0.5924916448309061,0.6453254577088169,0.7056856528613779,0.7809010172096957,0.6942353149589359,0.7562439728617217,0.7228816617421716,0.746592830047832,,0.8244289445785334,1
Inh_L1_3_VIP_FNDC1,,0.7549450212267292,0.7341293141549861,,0.6700371215199223,0.7484560140840855,,0.8106856290887697,,0.8299054643340256,1
Inh_L1_3_VIP_HSPB6,0.5394462423618291,0.7395223527206881,0.6308111748447893,0.7917601741006595,0.7081213876969438,0.7550233847490523,0.7542822938366804,0.8064981749390113,,0.8166861122005039,1
Inh_L1_5_VIP_CD27_AS1,,0.7090695712361595,0.6591524801061422,0.7859489284914344,0.7749734916087101,0.8246967101948512,0.8228676030197889,0.7669435952205244,,0.8240950809875269,1
Inh_L1_5_VIP_LINC01013,,0.6032918541662295,0.4503873694647922,0.6167746993443217,0.5699239189840716,0.6646556592342628,,0.6913161192243262,,0.8212195197692604,1
Inh_L1_5_VIP_PHLDB3,,0.701842801203662,0.7330322120072521,0.740592758253537,0.8294193390655493,0.7991805791789237,0.8325546111576977,0.7585495074643928,,0.824536859231523,1
Inh_L1_5_VIP_SMOC1,0.4315817029340159,0.543154689117039,0.5036721944866399,0.5938857988845402,0.5306645527804333,0.5302799619681297,0.529914027602625,0.6924205180910485,,0.7881806063374378,1
Inh_L1_6_LAMP5_AARD,0.35136948740983615,0.5040875447263266,0.44107028086442124,0.527131006572305,0.5351222366409746,0.4422305555785566,0.6779237825558028,0.49417333412677905,,0.7693028484009612,1
Inh_L1_6_LAMP5_CA1,0.21464052854211416,0.4457876714222647,0.2980265201318674,0.7683909122844491,0.49707573248720627,0.358755566478862,0.581397927187192,0.46848744470660847,,0.7842957525919455,1
Inh_L1_6_LAMP5_NES,0.4160337902429714,0.573073550214924,0.4962081372227171,0.6906657969874577,0.5785988279702435,0.6072432195979319,0.6749099088849033,0.7393837401072002,,0.7840281229646973,1
Inh_L1_6_PVALB_COL15A1,0.12651134108829623,0.20446715631534085,0.13860079683036056,0.6981340491418027,0.40727246491042723,0.4624280018908228,0.361257451550986,0.4558621178589972,,0.809211883130272,1
Inh_L1_6_SST_NPY,,0.6399118707209018,0.7218315920680418,,0.7103072702116479,0.7828078800347615,0.05567296666542075,0.7481865308218203,,0.8300563728067291,1
Inh_L1_6_VIP_SLC7A6OS,,0.5046232486620255,0.4611862836004016,0.7257475098916569,0.6343709803849117,0.7449508877117724,0.46233763996894095,0.6413167518861419,,0.8228774207106362,1
Inh_L1_LAMP5_BMP2,0.3501826878558273,0.4163543118378699,0.33087373500658396,0.5058790787441942,0.46008941050028723,0.45897416617282666,0.3501050547696085,0.612058599805369,,0.7810721880786728,1
Inh_L1_LAMP5_NMBR,,0.622207873236018,0.5550495989467312,0.6335103323652914,0.6313427819228005,0.6830128228720905,0.7313386164891702,0.643022438055426,,0.8120884055238451,1
Inh_L1_LAMP5_PVRL2,,0.8209677080669314,0.7627320826540719,0.8325546111576978,0.8137512468336071,0.827264761039672,0.7588978775691059,0.8106898929264289,,0.8299206995590469,1
Inh_L1_LAMP5_RAB11FIP1,0.45637386844874095,0.6477429759120354,0.6393046923524862,,0.7029459913713535,0.6769949883475941,,0.7136545015939323,,0.8084897317572396,1
Inh_L1_PAX6_CHRFAM7A,,0.6123651508267669,0.7305485880257279,0.7291896677208742,0.6390049894045171,0.63611987396968,,0.761370708142079,,0.8166325845586809,1
Inh_L1_PAX6_MIR101_1,,0.4128142360501287,0.44892389735804433,,0.5807287897654037,0.6366636493891095,0.3759309216081296,0.5848350458193333,,0.8166291453558184,1
Inh_L1_PVALB_SST_ASIC4,0.5001736003043405,0.5133672459219607,0.47375799610453506,0.689734678694703,0.6439425933044537,0.5033566319908745,0.420835767704544,0.5903815747236063,,0.8150302898075497,1
Inh_L1_SST_DEFB108B,0.3566219653493086,0.49101364863633534,0.3889727733188232,,0.5814801080542331,0.5479333570467815,0.46375604932583847,0.6297152094472331,,0.8004127187893276,1
Inh_L1_SST_P4HA3,,0.7411245612951959,0.4698546900308413,,0.7898309586761532,0.8234849524852081,0.5827756616313219,0.7114463922345879,,0.821341162442548,1
Inh_L1_VIP_KLHDC8B,,0.6200764320567971,0.6331699047890711,0.8325546111576977,0.7236909934417716,0.7500701987984184,0.5623901776676888,0.7256387159497802,,0.824294912775784,1
Inh_L2_3_SST_NMU,0.669567728382115,0.6564952406199935,0.7108278894193081,0.7418225578202547,0.6737140643009961,0.7908216097956932,0.8172688970440656,0.8120201852211456,,0.8158201412961305,1
Inh_L2_5_PVALB_HHIPL1,0.5885860563176081,0.7108238059958881,0.5894264042427163,0.7701163186025912,0.6782625536091643,0.6881848465912671,0.6885771583756419,0.7297067814568962,,0.8117759120124021,1
Inh_L2_5_PVALB_RPH3AL,0.4523370651709244,0.4614739242637414,0.51854327261313,0.6293146895109742,0.5154474497894743,0.5036524559786786,0.7630002271428671,0.6806947807426861,,0.7387790533984487,1
Inh_L2_5_VIP_BSPRY,,0.6129499849158186,0.48641567575956285,,0.5533161180726445,0.7109352654037334,0.7573738095702189,0.6755342305445171,,0.813754266732328,1
Inh_L2_5_VIP_SOX11,,0.6758605663265524,0.6389083907858147,0.7497868133861881,0.616393496378928,0.7515915601959413,0.4921197641879346,0.701377590477713,,0.823409309496908,1
Inh_L2_PAX6_FREM2,,0.471733252791469,0.5805760585437597,0.6973917542705848,0.5435178086110775,0.7353518350732464,0.20389243840247748,0.7108213323030541,,0.822894816765106,1
Inh_L2_PVALB_FRZB,,0.7893557309993593,0.6820759657546264,,0.8234703485765975,0.8134645173503654,0.7921042444890505,0.7912975592186566,,0.8232796671480318,1
Inh_L2_VIP_SLC6A16,0.48983519416179383,0.3429398583014049,0.6027282191134458,0.6943559310006663,0.6280419390772538,0.6180658475602491,0.34815927765453675,0.7895427265133161,,0.8202959710943479,1
Inh_L3_5_PVALB_ISG20,0.497616624080382,0.6453750398433648,0.6455747041171391,0.7287870929390388,0.7190207487176598,0.7330899651915556,0.6159734821091698,0.7486778134816302,,0.8137969482330365,1
Inh_L3_5_SST_CDH3,,0.6591689898366648,0.6314621213217282,,0.5288980511964215,0.7886985819998404,0.5108191002752902,0.6783664260263529,,0.8159209533476175,1
Inh_L3_5_SST_GGTLC3,0.48195862393126626,0.5663729756051467,0.44890760623159714,0.6921766303434336,0.52347740758486,0.44991506344707466,0.7306630509551227,0.717150812827937,,0.7680129104303981,1
Inh_L3_5_SST_OR5AH1P,0.6451464233027,0.6971331570413208,0.5991095875017208,0.739728197766379,0.7049483417737759,0.7692952184676025,0.800877198434282,0.6894259026671086,,0.8077693064922807,1
Inh_L3_5_VIP_HS3ST3A1,,0.6197669725466767,0.45871446592687104,0.7668696700892563,0.6229267566644376,0.6303177305326735,0.550644063176713,0.6606700369440187,,0.8126394925143295,1
Inh_L3_5_VIP_IGDCC3,0.2963074887452724,0.556466563368549,0.4242497527904802,0.7295261304928917,0.5696350168682252,0.5401531816590276,0.6863360571263121,0.6792568132679666,,0.7990731584668131,1
Inh_L3_5_VIP_TAC3,0.4847966610995366,0.6005941267529464,0.5449713976739934,0.7101407812159388,0.5691706562346461,0.4870825662501948,,0.7759168970108359,,0.8112246517191608,1
Inh_L3_6_PAX6_LINC01497,,0.7323356728154091,0.746654465402949,0.8325546111576977,0.727459237046326,0.8164881948670247,,0.8066065038919344,,0.8300000489599144,1
Inh_L3_6_VIP_UG0898H09,,0.6562292900387404,0.623122323327059,0.7554284117987751,0.5593926222672752,0.6659979702695191,0.47527193789850014,0.7497112788406016,,0.8234382513636102,1
Inh_L3_6_VIP_ZIM2_AS1,,0.3035094657398863,0.477577253893592,0.6785714867044893,0.5745480637925321,0.6739369239848988,0.3525100743633573,0.5347781664503863,,0.8194200183031228,1
Inh_L3_PVALB_SAMD13,0.42557587549246134,0.5488035633406637,0.4937568867567093,0.6880987993713781,0.5790194514437778,0.5853326953330988,0.5406239546339423,0.7579605071043852,,0.7817090518633957,1
Inh_L5_6_LAMP5_CRABP1,0.3081713077285622,0.5052688704403243,0.34766052451133084,0.5980391138432188,0.49549467885572374,0.43889511598599984,0.4514795045442099,0.4737673688056399,,0.7603202458224911,1
