,Astro,CR,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5and6,Inhibitory,Micro,Olig,Peri,Smc,VLMC
45,0.06689198258606589,0.11357518751275385,0.08770636573712692,0.12707125147212722,0.12114691518449204,0.12122447098225721,0.02866709019285378,0.012099559659256125,0.08243099465557424,0.08840331815301232,0.0654594213691628,0.08532344249531768
46,0.06105991128263006,0.1213831941790232,0.0814030253571025,0.1407435514563201,0.1303676693841492,0.1318650980886326,0.024794613051794603,0.011240205844926823,0.07642721659858574,0.08250438578841462,0.05707592328674902,0.08113520568167144
47,0.06352443409731094,0.12028156159190331,0.08251152792505989,0.14163268991575592,0.1298576225627147,0.13273495280877304,0.02269556303699955,0.011463441800548136,0.07615385810202237,0.0812476131830074,0.05710358226805701,0.08079315270784788
48,0.06372103467160738,0.12162620888442872,0.08222426389142914,0.1421328469429759,0.1302652624479164,0.13297724207177603,0.022105719752631005,0.011425660152428529,0.07541668299128171,0.08154434557436427,0.05595129174597942,0.08060944087318153
49,0.08745778965363653,0.10489596650477379,0.09734093077167423,0.12267959724260334,0.1129517343490398,0.11890222100298196,0.018507265913109017,0.01396829697304521,0.08427886749594457,0.08268317032013761,0.07015437413278734,0.08617978564026647
50,0.08780290407382788,0.10458359335139422,0.09772479277170855,0.12250689321666178,0.11288215421884781,0.11886840694899974,0.018491227956490244,0.014006448032748524,0.08397074259430451,0.0826666320332706,0.07070535389271887,0.08579085090902724
51,0.08741729633821203,0.09826367460514313,0.10115699486002414,0.11196896243289582,0.1063286401577144,0.1102534232248667,0.023229733979444993,0.014274280771359015,0.09028050629686676,0.08657287517155804,0.07932040882397426,0.0909332033379406
52,0.08042340986152736,0.10588597983350777,0.09624953533878466,0.12377804175799069,0.11461088671050064,0.11961834575493058,0.020989115485329026,0.013491844501351482,0.08398389741836233,0.08356523073644052,0.0700284946890349,0.08737521791223998
53,0.07313439574418838,0.11353627352627908,0.08975013238637446,0.1379004141764552,0.12370992473325884,0.1305602789858857,0.01815594500450362,0.012636207007237587,0.07792968923796631,0.07934191537313735,0.0606336730217612,0.08271115080295216
54,0.07588902926744198,0.11258240410436744,0.09147685345346286,0.13799002203582078,0.1226971840703486,0.13088367534935993,0.016549726453309932,0.012895442918026426,0.07718217720918873,0.078058482623268,0.06073210784052903,0.08306289467487622
55,0.07592061938080291,0.114009568275354,0.09037244220073384,0.13927587316283704,0.12365398234358844,0.13181252022543222,0.016231069107393904,0.012775976197199577,0.07648678448483283,0.07764907675539863,0.05958062616506351,0.0822314617013631
56,0.103925239872572,0.09847066455692877,0.10626823283977091,0.11698673299792091,0.10501280226686388,0.11498432752475986,0.013108253293764482,0.015236313420062216,0.08561521778653512,0.07633451330169902,0.07461893786800348,0.08943876427111935
57,0.11424787327172917,0.0913176562078012,0.1110723716278297,0.10485016058293557,0.09689496276390001,0.10508224519890384,0.014255501322348913,0.016081599245268585,0.08989423278829824,0.07856212369312601,0.08453226995348494,0.09320900334437388
58,0.08572355708252753,0.10129469560953608,0.09870119291735346,0.1156419497164745,0.10900897766558788,0.11309080276571531,0.022098436110037322,0.013989253177096223,0.08956022431610636,0.0861229510384037,0.07547223359438653,0.0892957260067752
59,0.08676217821208655,0.10436148625911698,0.09918792950787572,0.12499693872661524,0.11332287034435569,0.12111638015701881,0.017046718344184888,0.014038664969776878,0.08322838563478671,0.0799142759928827,0.06979743559160416,0.08622673625969572
60,0.09086816617649837,0.10505241832225264,0.09985494461098332,0.1294284551434728,0.11416019644113044,0.12511824232001176,0.013481744410437108,0.014155777769555901,0.07982323497641489,0.07560517200420053,0.06690581804390082,0.08554582978114153
61,0.10027964758345415,0.10041504024456194,0.10528173190632545,0.12117361858445175,0.10778205133044706,0.11856132593798863,0.012899221303548251,0.014920487649118517,0.08317876560279196,0.07549197179286349,0.07192629861153906,0.08808983945290988
62,0.10086958332569877,0.1013451802417377,0.10413052062298475,0.12164124499858205,0.10807599729582167,0.11883993152129663,0.012609053738116846,0.014883608401796809,0.08310585822201236,0.07562912610139594,0.07083921685633753,0.08803067867421897
63,0.1385158240557036,0.08527665162583563,0.11886784407251491,0.09684357361823283,0.0882061842239004,0.0988120766056897,0.009781621690006475,0.01795303708655439,0.08873639858092118,0.07168254580603785,0.08877285175437206,0.09655139088023092
64,0.14693765472667167,0.08047620397928436,0.1199878416572146,0.08953638771091206,0.08318230204211487,0.09269789296854458,0.01027615654113837,0.01912715986717033,0.0918550847153575,0.07121869676281392,0.09545596710526241,0.09924865192351524
65,0.11999651353051562,0.09342474993535425,0.11383395179792895,0.11094983182793185,0.09849732983861624,0.1108134790793604,0.010142124116955732,0.016236898466483376,0.08437164342819686,0.07156838105175063,0.07895438750426796,0.09121070942263813
66,0.13586096245133825,0.08638810370106761,0.11757945742645737,0.09888809276394761,0.08957230487004338,0.10060085529413614,0.009741197808311241,0.017598919060381326,0.08962858003884352,0.07088443435404969,0.08688946379864688,0.09636762843277702
67,0.1830020507414366,0.06852573512976813,0.1245112949667692,0.07259481005384096,0.06837589201468428,0.07767558295868204,0.0071064807430809545,0.033707939374132564,0.0924919460524434,0.061619818293806784,0.1052836974760196,0.10510475219533548
68,0.19957784429709186,0.06207170979859522,0.12470220112707385,0.06316784247848005,0.061329254893326544,0.06863684349746858,0.007194344190685214,0.04827969120063115,0.09074011802659443,0.059907353781897654,0.11025879709289359,0.10413399961526193
69,0.16837513671256724,0.07587393921253621,0.12195616106184914,0.0828072243420703,0.07647975035895509,0.0867669306260786,0.007638453540207269,0.023473180911697276,0.09224398207987229,0.06506399634368497,0.09844594509113334,0.10087529971934825
70,0.1887534334154185,0.0673481990886216,0.122342472213472,0.07000195633014783,0.06682905986973225,0.07522352671250497,0.00722801984970562,0.03772063680668867,0.09282350551859359,0.06174990172264269,0.10675501510301331,0.10322427336945914
71,0.19662833303542565,0.06800680398534238,0.11897989308632129,0.07025127830403365,0.06779236461537363,0.07585252338306296,0.007530741821854316,0.04088860694063783,0.08935481219241745,0.061332827470975536,0.10721954907424225,0.09616226609031295
