,Astro,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5,ExcitatoryL6,Micro,Olig,Pvalb,Smc,Sst,Vip
116,0.026777532160707957,0.045903798732868394,0.06534367560295277,0.06928295057314142,0.23602571002575573,0.27566378045068124,0.04718154994652282,0.05301822433752577,0.044809172529516245,0.05064790659952819,0.047427560712720404,0.037918138328079096
117,0.016342266958354133,0.024455415073902836,0.07396608761869647,0.07551537122063925,0.2838921953946595,0.32953161974628226,0.0343033640647909,0.03203869226342391,0.03425115115692108,0.032487255950757535,0.03618851871118361,0.027028061840388428
118,0.0283072350214351,0.02403425142261139,0.07703175633439356,0.08475246844058112,0.2735337183017328,0.30635822565312665,0.02629186438871116,0.025839862598949034,0.040649637285839736,0.03233841611835869,0.03969605472498101,0.04116650970927978
119,0.024033074608242073,0.02529024145827813,0.0879974842099239,0.07624949065778884,0.2566651990311371,0.2984607826457596,0.03646998270767585,0.028804075679827394,0.04154383958416398,0.03106599904177906,0.04690664827508482,0.04651318210033926
120,0.055569376796339345,0.04345971629188571,0.03852186253520927,0.045835991330643706,0.23071086811020275,0.1855474012931939,0.05600792062339774,0.08342633532253213,0.07510541322104518,0.036963576168352275,0.0801952373448478,0.06865630096235015
121,0.02329863354837441,0.023428867777454628,0.06832332128267134,0.07125272800654303,0.2632498278886204,0.224758970271691,0.037201088868777744,0.032848966362922,0.07993005179144935,0.03099853939719223,0.08094880247111522,0.06376020233318866
122,0.029190771932536354,0.02146393255366023,0.09112651859592638,0.10182427870476313,0.28854908578179955,0.2510182153571747,0.025323795018003123,0.0251182718673366,0.043114045141974894,0.030489574292424427,0.04921439181598899,0.043567118938411475
123,0.03300466175137566,0.033532141943190596,0.07325599464996206,0.11618214627711167,0.2572486299530645,0.2242808394261349,0.03665882479179985,0.038602035357103236,0.054417566571482466,0.03489384065450284,0.0502462241419449,0.04767709448232724
124,0.042786926640609076,0.03078517680723401,0.06704703104218109,0.10275396485429103,0.22861440915542713,0.18288425384124898,0.034042719406024394,0.04725100510599867,0.07399236462314893,0.04073938063791968,0.08389062830676956,0.06521213957914748
125,0.017492780427581966,0.019932631190845016,0.1235512589112198,0.11517920809205788,0.2611836112213205,0.26408741444037326,0.024977777230737814,0.023604067803515757,0.042422494628419405,0.027851206288384875,0.04634750287661122,0.03337004688893259
126,0.04267567972799058,0.048749505724473716,0.09474230254067824,0.08175957440422438,0.2144262242573004,0.20978053628246587,0.046138718554673906,0.045925953298426574,0.060071270501179844,0.04225258567365946,0.05353510461669518,0.05994254441823188
127,0.04275224554397859,0.02769790328617611,0.08524368381209087,0.06469948828084936,0.23450356387923182,0.23660138928413044,0.02962317133699127,0.03341456742993647,0.07272983178087215,0.045362249172766066,0.06491406888501738,0.062457837307959306
128,0.04858096261855488,0.031766500589858124,0.10599896609332517,0.08391002332779188,0.20815783874712945,0.2084942973127245,0.03535551164231312,0.035962454060663764,0.06241603806821726,0.043433627183298094,0.07192048229535412,0.06400329806076968
129,0.03121532960337232,0.024879955949200106,0.10265000195449478,0.0910133252583522,0.23557709163377683,0.20612583672624674,0.04743186722919931,0.02912772182629041,0.053628605473366356,0.0371613179649221,0.06987874226469372,0.07131020411608507
130,0.037921855300445374,0.12293913100638375,0.06909524543300927,0.058309570587359215,0.16746824535616706,0.17155984390729478,0.06837851188128809,0.061356198906303186,0.056884862342182416,0.07235255077212516,0.0534826070510346,0.06025137745640721
131,0.09132900398755725,0.050010657101511154,0.04091886475671404,0.036383431389398375,0.1542899564764508,0.17967353471801048,0.04982936738460137,0.0663467532479095,0.08851729889164643,0.06874301079020591,0.09430101748024015,0.07965710377575451
132,0.07455980794446886,0.02858058397534713,0.04488565488264635,0.0445992979428587,0.18668158992612824,0.14879146761732032,0.04741497753054326,0.06482783612155901,0.10926087707528963,0.0317623030946344,0.11882252601442037,0.09981307787478379
133,0.07180327954449216,0.04524036702202128,0.045194562689393765,0.040949500861937306,0.1620621833875894,0.16012149242187976,0.05001830283658244,0.09172551384736413,0.08494373462664592,0.04490695605883061,0.11195855804752276,0.09107554865574057
134,0.0727157086605222,0.07844318555346674,0.033012652962936664,0.03570195535436142,0.1336782572794273,0.13402227057523225,0.06061103434780823,0.20266416319029978,0.06916933391777218,0.06943119669583508,0.0567082389395468,0.053842002522791275
135,0.0852213590090813,0.042231354216913784,0.055189281396013964,0.060684121881911565,0.210164180285205,0.2353737120645037,0.04927577984821469,0.0756433900800783,0.04173787777746052,0.057386591891340884,0.04502109528397183,0.04207125626530449
136,0.026132098997942374,0.025385665625129165,0.07293718847271283,0.07065081226042584,0.2545572732674888,0.30258511898812557,0.024190336839467565,0.02859338160543898,0.05925291783206208,0.035519396207167646,0.05385090436368086,0.046344905540358354
137,0.02212676539578845,0.023939712722299344,0.07757936797723679,0.07775406710068146,0.24868264169457627,0.3007342237958158,0.029478917978914644,0.028423939768296574,0.04574610239958326,0.04082894133439162,0.05723574702870659,0.047469572803709045
138,0.0442543066529988,0.04027055605668021,0.07358655081441567,0.07579592763153602,0.23332222710514694,0.2696930738018605,0.03929724685454128,0.04416114239014208,0.044790975259299155,0.04855747593976376,0.0428310533026366,0.04343946419097883
139,0.026863142115511867,0.028706142878769946,0.07735426905708588,0.05932891312165481,0.26607329893898507,0.24290839948422244,0.03342845374342154,0.0326873900400852,0.07710138352517255,0.037779546247352025,0.0686778979390586,0.049091162908680104
140,0.015267195618069785,0.017544639698855582,0.06730793509541869,0.06768044795129519,0.27913750756691424,0.22754253074815065,0.025665828090414133,0.029219984020814174,0.09542120242500372,0.03125263738252752,0.08414153480257622,0.05981855659996018
141,0.02656151203041389,0.020874728528099042,0.07580627387548686,0.09609272377637845,0.28293748904733296,0.23078271567407324,0.022270317681992103,0.029551731755406697,0.059667971050478344,0.03636462798671866,0.06755718934377562,0.05153271924984402
142,0.05169394175646563,0.036385918745714126,0.07925103038523265,0.11179608252196989,0.23473958356747107,0.20452402967444702,0.033338419192077126,0.035686277392375336,0.06565768571323734,0.04564701647700399,0.05571817150801338,0.04556184306599245
143,0.02285205249812235,0.020578128002053414,0.10487388657529917,0.13980745874139502,0.261645014911643,0.2264563932125048,0.02738480751135882,0.02532477354595848,0.04986185735684209,0.02950347156793021,0.04986675731947133,0.04184539875742133
144,0.039405129680088025,0.023323709525519196,0.10454472856358654,0.10818933879262603,0.23851658693868227,0.2131064491985928,0.025183861386604816,0.02922298587374687,0.06850846639141543,0.033153164910069,0.06592939174599928,0.050916186993069726
145,0.03473431223519807,0.021895152741869553,0.1127829427824972,0.10594248108207807,0.24525212505022873,0.23495426452919663,0.029209920253501748,0.03290145578714115,0.04167851220252868,0.042464479254222164,0.05156394064951513,0.04662041343202286
146,0.04626552322028208,0.041067093168230956,0.11062394920924891,0.09048857369808523,0.21363997802009266,0.21993731425182275,0.036352408704567955,0.037178918099993026,0.05210206278372571,0.04601785806444682,0.055287797325231446,0.05103852345427239
147,0.05589854375065685,0.030354844627140845,0.12236139305031475,0.09211788806305421,0.21529882814988333,0.23436056378665782,0.0320414908609941,0.03687172116486592,0.0466678834655144,0.040807776735719024,0.048936916701073044,0.044282149644125926
148,0.030792623114139467,0.060019419230689916,0.11785399743603461,0.07816603543001743,0.21271798694988406,0.21185801335169477,0.043246724792266274,0.04155185400867134,0.0494448277587878,0.04787444349573462,0.0570284762835813,0.04944559814849859
149,0.14371649865359684,0.09912964373167614,0.045321129949273245,0.041807580245764336,0.12762297028621164,0.16738696092117578,0.08928481639429951,0.07939057050657093,0.03909088082679954,0.07875047285686655,0.04225487214981001,0.046243603477955295
