,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Inh_L2_5_PVALB_HHIPL1,0.5885860563176081,0.7108238059958881,0.5894264042427159,0.7701163186025913,0.6782625536091643,0.688184846591267,0.6885771583756419,0.7297067814568962,0.7671030065984817,0.8117759120124021,1
Inh_L2_5_PVALB_RPH3AL,0.4523370651709244,0.46147392426374134,0.5185432726131295,0.6293146895109742,0.5154474497894743,0.5036524559786785,0.7630002271428671,0.6806947807426861,0.584870895659847,0.7387790533984487,1
Inh_L2_5_VIP_BSPRY,,0.6129499849158185,0.4864156757595626,,0.5533161180726445,0.7109352654037332,0.7573738095702189,0.6755342305445171,0.7790495008796476,0.813754266732328,1
Inh_L2_5_VIP_SOX11,,0.6758605663265522,0.6389083907858144,0.7497868133861881,0.616393496378928,0.7515915601959409,0.4921197641879346,0.701377590477713,0.7809534014467906,0.823409309496908,1
Inh_L2_PAX6_FREM2,,0.4717332527914685,0.5805760585437594,0.6973917542705848,0.5435178086110775,0.735351835073246,0.20389243840247753,0.7108213323030541,0.6920666590114449,0.822894816765106,1
Inh_L2_PVALB_FRZB,,0.7893557309993592,0.6820759657546264,,0.8234703485765975,0.8134645173503654,0.7921042444890504,0.7912975592186566,0.8109630465212999,0.8232796671480318,1
Inh_L2_VIP_SLC6A16,0.4898351941617937,0.34293985830140444,0.6027282191134452,0.6943559310006663,0.6280419390772538,0.6180658475602487,0.3481592776545367,0.7895427265133161,0.7304490594496196,0.8202959710943479,1
Inh_L3_5_PVALB_ISG20,0.497616624080382,0.6453750398433646,0.645574704117139,0.7287870929390388,0.7190207487176598,0.7330899651915553,0.6159734821091698,0.7486778134816302,0.7711279035602646,0.8137969482330365,1
Inh_L3_5_SST_CDH3,,0.6591689898366646,0.6314621213217283,,0.5288980511964215,0.7886985819998404,0.5108191002752902,0.6783664260263529,0.7510160592231907,0.8159209533476175,1
Inh_L3_5_SST_GGTLC3,0.48195862393126626,0.5663729756051467,0.4489076062315966,0.6921766303434336,0.52347740758486,0.44991506344707466,0.7306630509551227,0.717150812827937,0.6418312583323472,0.7680129104303981,1
Inh_L3_5_SST_OR5AH1P,0.6451464233027001,0.6971331570413207,0.5991095875017207,0.739728197766379,0.7049483417737759,0.7692952184676024,0.800877198434282,0.6894259026671086,0.746770236769959,0.8077693064922807,1
Inh_L3_5_VIP_HS3ST3A1,,0.6197669725466767,0.4587144659268707,0.7668696700892563,0.6229267566644378,0.6303177305326733,0.5506440631767138,0.6606700369440187,0.7600984310321038,0.8126394925143295,1
Inh_L3_5_VIP_IGDCC3,0.2963074887452724,0.556466563368549,0.4242497527904796,0.7295261304928918,0.5696350168682252,0.5401531816590273,0.6863360571263122,0.6792568132679665,0.6937745741895618,0.7990731584668131,1
Inh_L3_5_VIP_TAC3,0.4847966610995367,0.6005941267529463,0.5449713976739928,0.7101407812159388,0.5691706562346461,0.4870825662501944,,0.7759168970108359,0.7310978126598469,0.8112246517191608,1
Inh_L3_6_PAX6_LINC01497,,0.7323356728154086,0.746654465402949,0.8325546111576978,0.727459237046326,0.8164881948670246,,0.8066065038919344,0.8312033110385726,0.8300000489599144,1
Inh_L3_6_VIP_UG0898H09,,0.6562292900387403,0.6231223233270587,0.7554284117987751,0.5593926222672752,0.6659979702695189,0.4752719378984999,0.7497112788406016,0.7528455102413153,0.82343825136361,1
Inh_L3_6_VIP_ZIM2_AS1,,0.3035094657398853,0.47757725389359124,0.6785714867044892,0.5745480637925321,0.6739369239848982,0.3525100743633573,0.5347781664503864,0.6983855533181611,0.8194200183031228,1
